2025-06-21 20:37:20,9.62
2025-06-21 20:40:16,9.47
2025-06-21 20:41:51,9.47
2025-06-21 20:42:54,9.62
2025-06-21 20:43:54,9.62
2025-06-21 20:48:56,9.62
2025-06-21 20:49:56,9.62
2025-06-21 20:52:30,9.62
2025-06-21 20:53:30,9.31
2025-06-21 20:54:33,9.62
2025-06-21 20:55:33,8.86
2025-06-21 20:56:29,9.62
2025-06-21 20:57:29,9.62
2025-06-21 20:58:32,9.31
2025-06-21 20:59:35,9.16
2025-06-21 21:00:39,8.56
2025-06-21 21:10:47,9.31
2025-06-21 21:11:17,8.86
2025-06-21 21:11:59,8.86
2025-06-21 21:12:32,9.62
2025-06-21 21:13:38,9.01
2025-06-21 21:14:19,8.71
2025-06-21 21:15:01,9.16
2025-06-21 21:15:32,8.86
2025-06-21 21:15:56,9.77
2025-06-21 21:16:19,9.31
2025-06-21 21:16:44,9.47
2025-06-21 21:17:05,9.01
2025-06-21 21:17:27,9.62
2025-06-21 21:18:42,9.62
2025-06-21 21:19:18,9.31
2025-06-21 21:19:49,9.01
2025-06-21 22:46:43,8.71
2025-06-21 22:54:48,9.01
2025-06-21 22:58:07,8.26
2025-06-21 22:59:08,8.86
2025-06-21 23:00:14,8.11
2025-06-21 23:01:14,9.31
2025-06-21 23:05:42,8.71
2025-06-21 23:06:45,8.56
2025-06-21 23:07:15,8.86
2025-06-21 23:12:34,8.11
2025-06-21 23:13:34,9.31
2025-06-21 23:14:38,8.26
2025-06-21 23:15:41,9.62
2025-06-21 23:16:41,8.56
2025-06-21 23:17:41,8.71
2025-06-21 23:21:46,8.26
2025-06-21 23:31:18,8.26
2025-06-21 23:32:18,8.41
2025-06-21 23:33:21,8.86
2025-06-21 23:34:21,8.56
2025-06-21 23:35:21,7.97
2025-06-21 23:36:24,9.31
2025-06-21 23:37:24,7.97
2025-06-21 23:38:27,8.11
2025-06-21 23:39:27,7.97
2025-06-21 23:40:30,7.97
2025-06-21 23:41:33,8.56
2025-06-21 23:42:33,7.53
2025-06-21 23:43:24,7.39
2025-06-21 23:44:27,7.97
2025-06-21 23:45:30,7.1
2025-06-21 23:46:33,8.11
2025-06-21 23:57:40,7.68
2025-06-21 23:58:43,7.97
2025-06-22 16:18:07,0.79
2025-06-22 16:18:49,0.0
2025-06-22 16:19:58,1.88
2025-06-22 16:20:37,1.56
2025-06-22 16:21:37,2.78
2025-06-22 16:22:14,2.1
2025-06-22 16:22:55,1.77
2025-06-22 16:23:18,1.26
2025-06-22 17:15:57,26.76
2025-06-22 17:16:57,26.56
2025-06-22 17:18:00,27.16
2025-06-22 17:19:03,26.96
2025-06-22 17:20:03,26.56
2025-06-22 17:21:06,27.16
2025-06-22 17:23:16,28.55
2025-06-22 17:26:14,29.56
2025-06-22 17:27:14,29.77
2025-06-22 17:28:14,30.99
2025-06-22 17:29:14,32.65
2025-06-22 17:30:17,33.28
2025-06-22 17:31:18,33.7
2025-06-22 17:32:01,33.28
2025-06-22 17:33:04,34.54
2025-06-22 17:34:07,34.54
2025-06-22 17:35:10,33.7
2025-06-22 17:36:10,34.97
2025-06-22 17:37:13,34.33
2025-06-22 17:43:33,34.97
2025-06-22 17:44:26,33.28
2025-06-22 17:45:26,33.07
2025-06-22 17:46:29,34.12
2025-06-22 17:47:29,33.07
2025-06-22 17:48:29,32.23
2025-06-22 17:49:32,32.65
2025-06-22 17:50:35,32.23
2025-06-22 17:51:38,30.58
2025-06-22 17:52:00,30.38
2025-06-22 17:53:00,29.77
2025-06-22 17:53:34,30.58
2025-06-22 17:54:34,29.77
2025-06-22 18:00:11,26.37
2025-06-22 18:01:14,25.19
2025-06-22 18:01:56,24.8
2025-06-22 18:03:11,23.27
2025-06-22 18:14:41,21.57
2025-06-22 18:15:29,21.76
2025-06-22 18:18:25,20.83
2025-06-22 18:24:15,20.09
2025-06-22 18:25:18,19.73
2025-06-22 18:28:04,18.28
2025-06-22 18:30:04,18.46
2025-06-22 18:32:30,18.1
2025-06-22 18:32:49,18.46
2025-06-22 18:33:49,18.28
2025-06-22 18:36:58,16.69
2025-06-22 18:39:11,17.04
2025-06-22 18:40:08,17.22
2025-06-22 18:41:25,17.57
2025-06-22 18:42:28,16.52
2025-06-22 18:45:59,15.99
2025-06-22 18:47:02,14.79
2025-06-22 18:48:05,16.34
2025-06-22 18:49:05,15.14
2025-06-22 18:50:16,15.65
2025-06-22 18:50:42,15.65
2025-06-22 18:55:22,15.48
2025-06-22 18:55:53,15.82
2025-06-22 18:59:16,15.48
2025-06-22 18:59:47,14.96
2025-06-22 19:00:47,14.79
2025-06-22 19:09:19,14.79
2025-06-22 19:11:21,14.63
2025-06-22 19:12:27,14.12
2025-06-22 19:13:02,13.95
2025-06-22 19:15:41,13.78
2025-06-22 19:17:08,13.78
2025-06-22 19:20:03,13.78
2025-06-22 19:21:12,13.95
2025-06-22 19:23:11,13.62
2025-06-22 19:25:03,13.78
2025-06-22 19:27:11,13.95
2025-06-22 19:34:57,13.29
2025-06-22 19:40:52,13.78
2025-06-22 19:52:20,13.45
2025-06-22 20:19:11,13.62
2025-06-22 20:20:11,13.45
2025-06-22 20:31:28,13.12
2025-06-22 20:36:34,13.78
2025-06-22 20:39:42,13.45
2025-06-22 20:46:14,13.78
2025-06-22 20:48:31,12.96
2025-06-22 20:51:06,12.96
2025-06-22 20:54:29,12.79
2025-06-22 20:56:21,13.12
2025-06-22 20:57:32,12.96
2025-06-22 21:14:20,12.96
2025-06-22 21:15:18,12.63
2025-06-22 21:17:23,12.96
2025-06-22 21:20:37,13.78
2025-06-22 21:21:37,13.29
2025-06-22 21:22:40,13.12
2025-06-22 21:23:40,14.63
2025-06-22 21:31:51,13.12
2025-06-22 21:33:05,13.95
2025-06-22 21:34:05,13.12
2025-06-22 21:36:11,12.96
2025-06-22 21:37:11,13.29
2025-06-22 21:38:14,13.12
2025-06-22 21:39:17,13.12
